po_id,po_number,supplier_id,supplier_name,sku,product_name,ordered_qty,received_qty,order_date,expected_delivery_date,actual_delivery_date,status,quality_rating,notes,created_by,supplier_history
1786d0fc-8dbb-4417-9131-92e596aab5b1,PO-2854,SUP025,SweetSource Regional,BB-20914,Diet Chivda,1668.0,1668.0,2026-03-21,2026-03-24,2026-03-26,received,5.0,,,
7812bcb5-a1e3-4f26-8412-90969ff12cdb,PO-2855,SUP030,Britannia Regional Hub,BB-14788,Papad - Moong,538.0,538.0,2026-03-27,2026-03-30,2026-03-30,received,4.0,,,
f9ee815d-922c-48ad-855e-da46f82cd1bc,PO-2856,SUP030,Britannia Regional Hub,BB-20183,NutriChoice Sugar Free Cream Cracker,1817.0,0.0,2025-04-15,2025-04-18,,cancelled,,,,
5709b3ae-fd1f-4e30-8a7f-a2aaebefe0e1,PO-2857,SUP030,Britannia Regional Hub,BB-328,Sugar Coated Chocolate,16004.0,16004.0,2025-05-16,2025-05-19,2025-05-18,received,5.0,,,
f99d2c37-8b49-476e-aeb5-dd5590c993fc,PO-2858,SUP030,Britannia Regional Hub,BB-15177,Whole Almond Bar,585.0,585.0,2026-04-03,2026-04-06,2026-04-10,received,5.0,,,
637fdfce-c108-41e6-b5fb-1a1c491edca0,PO-2859,SUP030,Britannia Regional Hub,BB-2097,"Gift Box : Dryfruit Chocolate Nutty Cookies With Almonds, Cashew & Peanuts",92.0,92.0,2026-03-03,2026-03-06,2026-03-04,received,4.0,,,
3488d211-41ca-4409-a65b-52897ea2a4aa,PO-2860,SUP030,Britannia Regional Hub,BB-10458,Green Chilli Sauce,1701.0,1701.0,2025-02-27,2025-03-02,2025-02-28,received,4.0,,,
1b5f7e62-f212-47fc-892b-77c2dc7311a3,PO-2861,SUP030,Britannia Regional Hub,BB-3603,Bounce Biscuits - Orange Creme,1342.0,1342.0,2025-09-01,2025-09-04,2025-09-04,received,5.0,,,
cdd02b34-fe35-47fc-bc19-aa95592cc9cb,PO-2863,SUP030,Britannia Regional Hub,BB-10458,Green Chilli Sauce,1306.0,1306.0,2025-02-18,2025-02-21,2025-02-26,received,5.0,,,
c13fa04f-ae41-49f6-a9bc-0a74bca35200,PO-2864,SUP030,Britannia Regional Hub,BB-13018,Vermicelli - Toasted,802.0,802.0,2026-03-05,2026-03-08,2026-03-08,received,4.0,,,
ede6f23b-87a3-4db3-8966-ad26c1d3f89b,PO-2865,SUP030,Britannia Regional Hub,BB-19401,Protein Packed Foxnuts - Italian Herbs,375.0,375.0,2026-05-24,2026-05-27,2026-05-27,received,4.0,,,
a4d2d5c9-878a-4ea7-9e98-af1f106d6dfb,PO-2866,SUP030,Britannia Regional Hub,BB-6330,Overnight Oats - Banana Chocolate,423.0,0.0,2026-04-08,2026-04-11,,cancelled,,,,
ed64c44d-4650-44c0-af08-aea0f93f30b6,PO-2867,SUP030,Britannia Regional Hub,BB-25408,Honey Crunch Corn Flakes,237.0,0.0,2025-06-26,2025-06-29,,cancelled,,,,
4af73826-4778-4381-bbed-1d192c9f0a8a,PO-2868,SUP030,Britannia Regional Hub,BB-14788,Papad - Moong,1289.0,1194.0,2026-07-03,2026-07-06,2026-07-04,received,4.0,,,
509811f7-2e6b-423d-b858-e6f782dc6971,PO-2869,SUP030,Britannia Regional Hub,BB-13990,Instant Popcorn - Tomato Chilli,3177.0,3177.0,2025-02-16,2025-02-19,2025-02-18,received,4.0,,,
75389118-55fb-473c-8516-3d00af4683f9,PO-2870,SUP028,Munchies Mart,BB-464,Crunchy Honey Peanut Butter,210.0,193.0,2026-05-19,2026-05-23,2026-05-22,received,4.0,,,
d54aee6b-6892-46f9-97ac-110811b2948f,PO-2871,SUP028,Munchies Mart,BB-26185,Masala Oats - Classic Masala,3331.0,3331.0,2025-07-01,2025-07-05,2025-07-04,received,4.0,,,
742c3ef1-abdf-4c6d-9367-52eced2a4455,PO-2872,SUP028,Munchies Mart,BB-21150,Whole Wheat Marie,482.0,482.0,2026-01-17,2026-01-21,2026-01-20,received,5.0,,,
86ae69bb-dfc8-454a-a1aa-871920a042de,PO-2873,SUP028,Munchies Mart,BB-1438,Crispy Kadhai Paneer Nuggets,424.0,424.0,2025-12-07,2025-12-11,2025-12-09,received,4.0,,,
a8fa5bea-5327-4387-b494-83c628869d51,PO-2874,SUP028,Munchies Mart,BB-2097,"Gift Box : Dryfruit Chocolate Nutty Cookies With Almonds, Cashew & Peanuts",348.0,348.0,2026-01-17,2026-01-21,2026-01-20,received,5.0,,,
3a1aaf03-8416-4197-848c-9bada0c97fec,PO-2875,SUP028,Munchies Mart,BB-17802,Idly Dosa Batter - Mildly Salted,304.0,304.0,2025-09-30,2025-10-04,2025-10-02,received,4.0,,,
374f0cec-4672-4f9c-b4d4-b669b3df5d2e,PO-2876,SUP028,Munchies Mart,BB-12255,Papad - Jeera,1152.0,1152.0,2025-07-27,2025-07-31,2025-07-31,received,4.0,,,
8725b1b9-c08b-448a-b37d-37817c420365,PO-2877,SUP028,Munchies Mart,BB-16737,"X-press Instant Noodles - Masala Delight, Super Saver Pack",1184.0,1184.0,2026-03-18,2026-03-22,2026-03-20,received,4.0,,,
b8aa359f-366a-4176-be25-8979f191bc21,PO-2878,SUP028,Munchies Mart,BB-8371,Yumitos Masala - Potato Chips,1512.0,1512.0,2026-03-28,2026-04-01,2026-03-31,received,4.0,,,
3b31de13-2ec2-47ca-92d7-222ce2bb7d36,PO-2881,SUP028,Munchies Mart,BB-4402,Papad - Punjabi Masala,804.0,804.0,2025-05-17,2025-05-21,2025-05-21,received,5.0,,,
66f7fe3d-3522-4137-84c4-9b1486430552,PO-2882,SUP028,Munchies Mart,BB-3848,Vita Marie Gold Biscuits,902.0,863.0,2026-02-07,2026-02-11,2026-02-11,received,4.0,,,
aeee095c-04a3-4638-b2eb-7b1de7179cbb,PO-2883,SUP028,Munchies Mart,BB-7089,Mayonnaise - Burger,867.0,867.0,2025-05-01,2025-05-05,2025-05-04,received,4.0,,,
f40084e0-5641-4d7c-80a0-7d5435971925,PO-2886,SUP046,Hydration Hub,BB-10136,Fizz - Lime Lemon Classic Cola 300 ml + Fizz - Lime Lemon 300 ml,41.0,0.0,2026-07-11,2026-07-12,,cancelled,,Created from approval decision ae43c90b-1568-4e06-8f6a-905a81b8aa88,USR002,
e509a0fc-9e0b-4813-866e-5ae23e32949e,PO-2887,SUP054,FreshFarm Veg Market,BB-1032,Coccinia,516.0,0.0,2026-07-11,2026-07-18,,cancelled,,Created from approval decision 3ecee9b7-7705-4a35-94cc-11906112ae38,USR002,
f20e6eb1-bb9e-4875-b1a4-2224f6b6f117,PO-2888,SUP057,FreshCatch Meats,BB-10512,Chicken - Seek Kabab,169.0,169.0,2026-07-11,2026-07-18,2026-07-11,received,4.0,Created from approval decision a8db3bbf-edf4-40ff-b64e-ae9c5df08c81,USR002,
d9492629-9564-43f4-814f-3cf569ff0967,PO-2786,SUP001,Glamour Care Distributors,BB-10722,Self Care Foot Moisture Mask,1.0,1.0,2026-07-13,2026-07-15,2026-07-13,received,4.0,,USR002,
65624204-2e0f-45d6-9f7c-343e78768b4c,PO-2787,SUP001,Glamour Care Distributors,BB-10722,Self Care Foot Moisture Mask,1.0,1.0,2026-07-13,2026-07-16,2026-07-13,received,4.0,,USR002,
cdfa7dab-8d83-4179-b17f-ff8e4930e5a0,PO-2788,SUP010,Aura Personal Care,BB-10722,Self Care Foot Moisture Mask,1.0,0.0,2026-07-13,2026-07-16,,cancelled,,,USR002,2026-07-14T09:20:22.541163: supplier changed from Glamour Care Distributors to Glamour Care Distributors
5efbe493-77d9-43e5-bf36-11c886522268,PO-2789,SUP046,Hydration Hub,BB-10136,Fizz - Lime Lemon Classic Cola 300 ml + Fizz - Lime Lemon 300 ml,37.0,0.0,2026-07-13,2026-07-14,,ordered,,Created from approval decision d6b9cdfc-82cd-45bd-b909-be9662d52cdd,USR002,
d1ca8c43-ec02-4963-8177-72b0cbfa727b,PO-2790,SUP013,Continental Flavors,BB-10455,Lakadong Turmeric,130.0,0.0,2026-07-14,2026-07-15,,ordered,,Created from approval decision f168fc23-b9b8-4f3d-b666-1a7f384c432b,USR002,
800d006c-48c5-4ead-b153-dd03aae23f22,PO-2791,SUP056,GreenHarvest Produce,BB-1032,Coccinia,5.0,0.0,2026-07-14,2026-07-21,,cancelled,,Created from approval decision 91d9b35e-b450-4f38-9446-90752b43c699,USR002,2026-07-14T09:32:54.741512: supplier changed from FreshFarm Veg Market to GreenHarvest Produce
99ed77f5-6a65-451b-8e09-292279a169ef,PO-2792,SUP015,Chef's Basket Supplies,BB-22926,Premium Kasundi,12.0,10.0,2026-07-14,2026-07-21,2026-07-14,received,10.0,Created from approval decision cc9e322a-04ec-4160-835a-f025d81b3d1b,USR002,
dbb73252-02d7-4f6e-89f5-45fae71958cf,PO-2793,SUP054,FreshFarm Veg Market,BB-7494,Sapota,11.0,10.0,2026-07-14,2026-07-21,2026-07-14,received,,Created from approval decision e784d31c-4095-4a43-a54b-02d507b4a930,USR002,
ef274571-5265-4274-8631-7bf68ed462e7,PO-2794,SUP054,FreshFarm Veg Market,BB-1032,Coccinia,709.0,0.0,2026-07-14,2026-07-21,,approved,,Created from approval decision 2709d5d4-9801-4a8d-9244-0e5e55f4f13a,USR002,
3dd5fed4-00a6-481f-b7f9-0f8463c60526,PO-2795,SUP009,DermaCare Solutions,BB-10133,Hamsapadadi Kwath,1.0,0.0,2026-07-14,2026-07-17,,ordered,,,USR002,
